category ID,category name,tone,text
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Picture this: a spaceship just casually lands in your backyard, and a tiny green alien steps out asking for sugar. Why isn't this story told to your children in school? And I can understand why. Our government would never sanction telling your children about something so horrifying but at the same time this alien is really funny. As long as we never tell children about something tragic like a spaceship exploding it would have never happened. But maybe these children do feel sorry for and sad and helpless because not knowing everything. If someone ever gives us the chance to show an alien on earth what happened and where exactly they are then that would certainly be different, it would change and teach kids an even healthier lesson. What if the alien has a message for my child to explain in their dreams, that ""everything that was in my dreams is real now""? I would say: no the kids won't be able to tell me anything I have never seen. Because we can. My children should live through our life together. Maybe the alien comes up with some good messages for young people (what, no children is so bad to let these alien come with your children? You can just wait til their school days? Is your school open at that time? I am sorry). My life experience from when I was growing up was like this: We don't live the first time, we move"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Honestly, I always thought magic was a total joke until my best friend accidentally turned our teacher into a toad. This only reinforced my love for this magical artifact – especially because that happened during my last month alive.

So let's look into this new world of Pokemon!

So I went and watched every movie in order of release (I do a whole post for my ""Bible""), and then put the links from the ""best of the worst movies"" into separate ""Best in Show"" piles. The Pokemon and video games are sorted, separated by date. There was only ONE (0;2%; of this movie were rated below 3) that I could recommend – The Phantom Menace.

(That could only mean the movie was overrated, or they just really didn't think of the humor. They're definitely getting some pretty big mileage out of The Phantom Menace.)


That brings us to now. This could easily include all three films. After the end credit, all the Pokemon that are available after catching the first 2.7 are all on the left-side box (that is – they come in sets and can be taken to different parts of the room on the left, such as, The Lost Woods: Grass and Electric/Fairy-type. Once they leave that area (in both the games and"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"We found this super creepy, dusty old diary in the attic, and the last entry was dated tomorrow. It was about two seconds away, so we just wanted to check you were alright.""


That made Lily gasp in surprise, then look around a bit wider, ""Oh god, is Sirius really here? Oh god, wait that's not… is that really Sirius, but not his dad? What?!""


Snape shrugged, ""The writing looks ancient to be someone born last week. I don't know of any reason why his dad never called him back from his journey yet again."" At that, Lily saw her dad had stepped forward and pulled Snape to face her without even needing to tell him, and her jaw almost dropped to the ground when her father hugged the tall redheaded Auror, wrapping one arm around the other for a second and then wrapping their heads around. There was too much in that moment to describe what felt so different being around her father. This was new and different, though the new sense did not feel good; as horrible as it was to suddenly have Sirius here instead of her mum and Dad, it was nice of Sirius to want something at once all things at once. The fact that it was even okay to want her things now, that at long last that feeling had begun to resurface – that felt"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Man, that cyberpunk city was completely wild, with neon lights everywhere and flying cars zooming past the skyscrapers. And in the same year, he became involved for the first time in the world of music, and, on June 2, 1966, released his self-titled debut album, ""The Psychedelic Age in America""

On May 26, 2007 New Hampshire, a state where the song about falling through space-time has had at least 40 versions of an album-title combination in the years, issued New Hampshire, its selfsame record as its ""Psychedelic Country"". A New Yorker named Dan Wescott, a guy who'd spent three quarters of his life moving here and was finally about to get out as he was starting to get really stale, wrote three columns in his Daily News entitled, ""Where's Your Country Rock?"" ""There is,"" he wrote back. ""It is here"". But no one could seem willing to go there in 2007-08, so to this date nothing resembling a genre has emerged from the state-line separating it from southern England and New Jersey and Long Island. And while we do have our New England style of indie folk groups or a new New England art house revivalist who'd like us to believe in a country rock revival or just the latest weird thing to start the new new genre"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Okay, so there I was, staring face-to-face with a literal dragon, holding nothing but a stupid plastic fork. No, no. This was just a hallucination triggered from a bad dream, I assured her. She took a step towards me then suddenly jumped back away... just shy. She said she saw an explosion, didn't say anything, then ran outside. Her friend who was hiding in the barn was still hiding. She took some time to come down before telling me she had been playing in the yard during the day when the dragons began harassing and attacking. So when I got up to follow her I couldn't tell. My head hurt. What exactly had gone wrong in her life today so bad you would do anything possible not to live it as far away as possible? That seemed to be the prevailing question coming through in her voice. And yet something odd remained: even though we never talked for the rest of those three-quarters of a century (well except by mail) I just kept believing there was a chance that it wasn't happening again. And so I went and joined my friend, and with her encouragement and all the help from her family and my school friends (oh, how sweet) we set off at 11 a.m. to try and run them down.
We headed toward the Dragon Bridge Road at the point directly opposite the"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"I woke up this morning and realized everyone in my town had completely vanished into thin air. So that's how we live. I woke up this morning and realized everyone in my town had completely vanished into thin air. So that's how we live.

[Xavier: ……Okay…! It was good, really…] (T/L; XD, we're pretty far off here…) [Cinderella: Don't look at it like that. In short, ""Sleeping Beauty Syndrome"" has caused this whole kingdom collapse. However, the princess who took a liking on this kid is also his sister.] ""That's why. Although it was fun to sleep with the prince all this time…"" (She turned her head away) I'll tell him about our encounter and the details in detail.

She got me back into the swing of things this time for sure! She definitely knows what we're up to here, huh, Cordelia, right?! There shouldn't be any questions with this incident with Rize. And if everyone knows what Cordelia knows then no people will be able to think that Cordelia has any ulterior intentions right? (Laughter) So yeah, just leave it alone! If I want to tell others, that's fine right!? Heh heh, it'll"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Bro, the shadow under my bed just started talking to me, and it actually has a pretty funny sense of humor. I have to say though, we did a good impression back at the beginning of the show's debut (even if the one that everyone laughs at wasn't a perfect one - no homo, no homo), as the first episode had quite some cringe-inducing moments for some reasons. (If you can't listen to me try out these clips by myself - this show just kills.)Now onto the actual content of Season 3 of ""Mentalist"", which can be summed up in 4 words: ""Stuff happens more slowly this time around!"". Yes, if we follow in the step we've taken up the so-called series development so far - it seems you can already find some kindle editions and the usual plot arcs, which for better or rather worse seems necessary, but then again I'll explain this later. (And if it won't stay that way I'd suggest you guys leave a review, but in case even those comments don't do a thing (which the majority probably won't do though, due to the ""stability""), a link is provided below.)First up. Some really unexpected development takes place in this episode, and, though what's happening has no logical explanation for its presence, the most bizarre occurrence I"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"We were exploring those ancient ruins by the beach when the ground cracked open and we fell into a hidden world. The air was alive. Water, leaves and plants bubbled out along trees and pillars that we came to recognize, only now not as part of a garden, as a kind of natural environment for us to be together, for us to be safe, and if they weren't a living thing or an object or some spiritual realm—but they were trees (and a kind of wood) that knew what we needed as we moved.

There was music. Like music you feel but never notice. Music so deep, that the words are the next language (so in my heart the music we felt, the tree language, made me talk of being lost). And that you would need to be lost from time to time—lost or still—because nothing is ever perfect. And that it's not about having to put down your phone because a new picture will take your mind elsewhere.

This, I imagine, is what it's like, as a human, to know that the universe has no meaning or destination. But if we know the way, the path of travel is never the last one left, no end to the ways that the planet can tell it can take us. The ways that earth and stars tell it can take the planet"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Imagine waking up one day and discovering you can completely pause time just by snapping your fingers. That is the premise for this week on The Sporkful.

What time is it?

You want to understand how time changes for us as much as we want to understand how we time change now. The last thing you should do is be trying to figure out your age by looking in an oven or a clock. What the fuck am I doing?

Time is more mysterious than clocks, more mysterious than ovens

Time moves around and moves backwards. Your watch tells the time but not as much time as it also tells where we were at one point in time with no precision.

At any particular time a given amount of time has passed since a moment. At first, our brains make no sense of the difference; it doesn't exist and can only operate from a limited set of past time frames. In fact, that amount of time, a moment now, represents 0 minutes and 1 hour and 45 minutes of time ago for us. We feel these minutes and hours have been ticking away forever and ever forever.

For people born in 1817 we seem to perceive these 0 and 00 seconds as two periods of time as if all time was one gigantic ""long instant.""

Time now: you"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"So this mad scientist guy down the block built a time machine out of an old rusty microwave, right? What do I have it be so big that the world won't touch me with a giant, shiny metal object, anyway?"" I asked. ""Oh I just have it in it for good reason."" A few seconds of thought about everything my professor told me led us down the path. First, I wanted to give time machines just that little chance to do some good; my idea was nothing more than the result of careful consideration and reasoning. A large building where I could take on monsters or other villains from my time. Not to mention the bonus that this room might hold some sort of weapon!

""But Professor!"" I was only on half thought.

""My friend, just so that you guys know, I had an interesting thought about it. In order to get it in my laboratory a way bigger, there has to be a way,"" he said and went behind a shelf containing three boxes. I guess that the last two might actually be weapons (I wasn't paying attention) and so he chose something in the corner.

""What a coincidence. A Time Weapon just so happens on you here. Now what are you going to do with it?"", was the last thing I heard before he walked back into the lab."
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"I swear I saw a ghost chilling in the kitchen making coffee at 3 AM, looking totally exhausted.
You would never even notice you had someone in that seat who is literally dead asleep! You could sit there watching TV and there should be NO problem with people being in their seat! No one can complain that the food is terrible. The ""secret"" sauce, while delicious, comes loaded with preservatives, flavor chemicals etc. and when cooked correctly was almost disgusting to me because it was so loaded on taste…and so overpoweringly. I am a BIG Ketchup and relish lover so as I ate all this disgusting sauce, I felt dirty. And when I asked ""What should all these flavors go with?!"" the server (who was sitting near the other two) responded to how that it had been years that she tasted ketchup alone and knew how the dish sounded with the two tangy ingredients. I got a small taste and got a sick puk of guilt for tasting like a monster had eaten their way into my meal, but the flavor was not even as bad as the dish we are supposed to be trying our damned best just to make the best tasting thing possible! This has been tried before at restaurants, like ""La Familla"" and it will be hard to even find these types of flavors in the U.S!!! My"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"That dark fantasy kingdom was pretty brutal, filled with rogues, wizards, and monsters hiding in every single corner. We knew we had built something truly special, but one of our goals was ""be as authentic as possible… as close as possible to the original source material, at least within limits"" (that being the Dungeons and Dragons role playing game – D&D – which I love to write)! We figured that if those aspects in question weren't the game engine – or at the very least, the text/cg art style used – but still had aspects that made it feel true to the game's history and world I'd like to put a story in its world as the starting point for writing them. We'd already written plenty for what I described, and after some experimentation, had gotten the world just where we wanted for this series of comics! In any case, that project (as mentioned previously, you can buy a digital copy) had taken months to complete on and off… a challenge in and of itself in our short attention spans. Now comes DONE MAN!

This is the fifth book currently slated on going with this world so far!

The DONE MAN comics are coming in the form of an episodic series – for now, at least that is where that will remain as well! You might have the option to"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"We went looking for a shortcut through the cemetery, which was honestly the worst idea we've ever had. But that wasn't why we had to go!

I don't know exactly when I got my phone out...it could have been during my time, before they stopped letting us borrow cellphones—in my mind—after our last fight. I really think if we'd been there longer, it could have passed as a dream. Even just being in the cemetery...we don't ever leave the school grounds for anything even semi-intrinsic, as evidenced in this episode. But with us looking to shortcut, we thought we were being creative with what we could do. What I don't understand, though, is why we even stopped to check off the damn things.

In retrospect, I'd think about it differently if more important people and people whom I cared were inside with us, so what was my purpose in going inside looking for the things? That was another day for me! It's a waste to spend my morning in a space that didn't interest anyone unless it came right before their classes. They may be giving out an award or meeting there, but unless their goal in inviting us in this way was something important...they'd be just the way an empty space can be.

Anyway...I didn"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"My computer screen just started glitching out and typing creepy messages about the end of the world on its own.
That was a moment when we realized it was not just a single glitch but one of many. A small group of us in the lobby stood up just for that little event. And by some magic it got logged. No doubt the servers are still down in some part of Moscow, no one is sure of the cause of the massive issue and as we talked in that lobby someone told us about the ""End of Earth"" movie in a few weeks. For now, the players we've been talking with and the fans are very afraid to go out for dinner, so people often just call in or come back home. And at times like these people start thinking if ""real lives"" were at stake, or even what's really left to gain from all of that. Well here is a post about an ""underground hotel"" or something to be sure. This ""carpenter's building"" seems to be filled entirely with the memories we got.
After all we were in Moscow, in front of what we believe was an underground bunker. How would we cope with such terrible situations? One thing comes from these incidents and that is a sense of humanity. You come from very much alike world, living in some dark area of Moscow you should"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"The zombie apocalypse hit our high school right during midterms, which kinda saved my math grade, to be honest. I had to take five different final exams the same day instead of four. There's no way I could've had a regular course grade for all those quizzes since there are a ton of different topics to cover for each subject but that was okay with me because every class was new and exciting! Every topic was one I was interested in because it was about zombies or zombie related movies and games – such a great change of pace. There are classes on things like a science fiction series named Dead Rising and video games like Team Fortress and Call of Duty, and there are plenty more courses just about a dozen titles within our major about zombie movies or movies based in the zombie world. That's great because no matter where I am at during the week after finals are past, there's one topic I will never get bored of. The school provides some decent free laptops, so a lot of the tutorials would be video or video based. I would always get the lectures translated into Chinese with a lot of Chinese translations in their descriptions and it wouldn't be difficult to learn since each one would cover one of them pretty well. It wasn't long before my mother figured out how to get me my computer for this purpose so I could use Google translate and her knowledge on"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"Suddenly, this mysterious elf warrior bursts through the window and yells that the dark lord has found us. It doesn't take long for him (or any group that tries for this part that comes) to start going back through our apartment's fire exits (this would be our most dangerous part to the dark lord and if his guards couldn't see it I don't know what they could). Eventually we spot a few fire escapes off in a little alley and it's time to use them. I grab a small rope on the second fire escape, tie one end tightly around me then drag himself up for the door but I hear something as we climb out the window. I look down to see this mysterious figure standing near the fire escape trying to figure out something and he looks really excited. And I'm a little bit excited and I start feeling very strange. This can't just be an hallucination because as soon as I see him we make contact, it's the most amazing, awesome feeling. I start crying real, serious, real big tears. My face gets super red right off the bat but before getting over my own excitement he starts singing like a baby. His voice starts sounding like a human baby, very sweet sounding with that warm tone like a newborn baby doesn't know when to stop being so cute so all three of us fall about laughing."
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"I bought a vintage mirror at a flea market, but the reflection inside isn't moving when I move.

Can I move in?"
1,Narrative / Fiction,Very Colloquial / Casual / Informal,"So we took a wrong turn on the highway and ended up in this eerie town that isn't even on the map. There is a tiny chapel tucked away near the edge of a small residential area here in Pinedale called Tullamore, and its church is the only home that's left. All the rest was destroyed.
But it had one huge treasure waiting for us in its cellar…
The Tarlabog has been said to go down with the ship. We were on deck waiting for it when we all looked up and it swooped off the rocks down a cliff and plunged into that ravine on the right of the cliff face. When we saw it dive, everything suddenly became more vivid to me. My imagination took me there – a land far out of this earth, as far from our solar system or any planet we have observed. As we watched, the ship slowed and dangled from the mountain – our hope disappeared into thin air.
Now they say if there's one place in space that's as high as Mt. Everest without being the home or headquarters for any god, it would be that place. As much as things like time, space to make sense and space itself – and perhaps they were just figments of this mind to make it to that place where no one has looked that far before.
All that space"
2,Cars,Serious / Formal,"The global automotive market has experienced a significant fluctuation in premium luxury vehicle pricing. Historically, premium luxury vehicles have historically tended to become more relevant to owners that have an average household income lower than $100,000 U.S."" according to Luxury Car Club. For instance sales of Cadillac Escalade (2012-13), BMW X5 xDrive35i (2013-14), Mercedes GLC Coupe R Wagon (2013-14), Mercedes Benz S560 (2013-14) rose in year. So that might cause some luxury buyer the choice of two cars compared to three as seen in the picture below which highlights the Mercedes GLW Coupé sedan. The GLW Coupe is the same model sold by Audi and in comparison only sells for $35000 vs at least $42,000 of the rival Tesla Model S. But the main driver for the Mercedes brand with its relatively modest annual price is high demand for new models. The average age of luxury vehicles has increased from 13 years in 2000 and 22 years in 2006 to about 15.5 years in 2005. That said with average age increasing, overall sales are falling. In fact the brand as sold by Ford fell from 21,900 in 2007-2008 to 21,230 last year with a sales decline during 2014 by -1%. That said even"
2,Cars,Serious / Formal,"A comparative study of modern crossovers reveals distinct advantages in terms of fuel efficiency and safety ratings. This paper describes recent innovations from Mercedes Benz which enhance this capability of modern small block V8, particularly involving emissions systems and power reduction technologies. New emissions control technologies implemented at Mercedes Benz from 2014 to present, are able now to reduce by roughly 40-42 percent the emissions over the old-generation direct injectors in V8 (see below Figure 7). Since the engines of today have considerably less torque than the diesel motors we can already see considerable savings from the combination of power reduction with efficiency. These benefits have allowed us significantly surpass Volkswagen Group with a higher combined production of over 300 thousand V8's since September 2014. These engines, together with direct injection system, have resulted into reduced maintenance costs on an average of 1 year and 1 week according to Euro-Green engine and gearbox supplier data.

We are currently working for more efficient cars through reduction engineering. Mercedes Benz in particular is doing well in its goal aiming for ""better emissions performance, with smaller emissions costs"" (Nachweislosverordnet). Since 2011 almost 40,0 million engines and other components have been overhauled and renewed. We see improvements everywhere. At the start of 2015 (the results of annual engine checks at all vehicle categories), we already had 4"
2,Cars,Serious / Formal,"Automotive manufacturers are adjusting production lines to accommodate the rising consumer demand for mid-size SUVs. In March, a Toyota production line was added at Japan's largest manufacturing joint venture in India and the company has plans to hire 4,800 people in India to operate it in the future.

In India, many Indians are becoming better acquainted with foreign trucks. For some, it could prove just how much these luxury brands sell as a part of larger cultural transformations under way around the country, said Jaitley."
2,Cars,Serious / Formal,"The valuation of vintage luxury sedans remains steady due to meticulous engineering and limited production numbers. Even more telling that the top-shelf car sales figures haven't diminished by any method whatsoever since the 2000 launch - which happened in 2005 - are a look at the number of ""classic motor vehicle"", or CMP's, the ""big hitters"" the brand has produced over the past 17-18 decades.
He's referring to the numbers of sales worldwide for the first few model seasons each year that come on the heels of a major model year debut. It all comes down to a model year gap between a ""major"" model year and the next, and many enthusiasts consider those years, along with those between releases of ""small"", often more budget-feeling and value and luxury models, critical to building a brand loyalty, but without which an automaker isn't selling lots of automobiles. When the Model F Ford came out in 2002, Honda took eight years from their previous model launch of the Civic until their tenth launch. The Ford Edge compact in 2008, Ford F150 in 2008, Nissan LEAF/SR5 in November 2006 after the model debuted in January 2004 with the 2010 model model year model coming in November 2007 after that. When Nissan/Chevrolet launched the next Chevy Volt in 2014 - just 13 months between the"
2,Cars,Serious / Formal,"An analytical review of contemporary vehicle types demonstrates a shift toward aerodynamic efficiency and structural integrity. In short, aerodynamic forces are stronger in the absence of other obstacles. However, new materials, including Kevlar® and composite materials, have developed rapidly, offering better structural components than the aeronautical material used in the airplane prior to 1962 (and without using titanium!) and new vehicle applications.


In addition to this, many companies throughout the country, primarily large scale aerospace and ship manufacturers, are utilizing additive manufacturing which permits fabrication as simple components that can then be combined to produce complex subsystems and the complex assemblies needed in complex and long-lasting products. Today, large composite and material products and services that use a minimum of materials and components represent substantial gains over prior generations in the aerospace industry.


This volume analyzes the aeronautical and design issues encountered during the period 1875-1974 and describes how these technologies contributed to significant advances in the aircraft manufacturing capabilities at the turn of this century in our effort to keep pace with the challenges in the future. It does so by analyzing five broad technology areas to the aircraft industry: structure/molded composite/materials management--Structural composites and castings (including structural systems)


Electroluminescent coating materials -Instrumentation


Materials analysis including"
2,Cars,Serious / Formal,"Industry experts discuss the economic implications of rising material costs on standard consumer automobile retail prices. This analysis takes the perspective and insight that the automotive industry, like that of other sectors is driven by demand; that consumer behavior and the market environment will drive more sales, but they do not automatically determine it.. . . The current economy in its present state will no longer sustain the car industry in these material cost-constrained circumstances so we can only look for improvements in supply and better service and parts standards across car manufacturers. Many auto dealers want to help, but do little more that to provide advice...."
2,Cars,Serious / Formal,"The mechanical sophistication of modern luxury sports cars necessitates specialized maintenance and high-grade components. The latest models from Audi sport the N1 and its hybrid variant the Q5, each being equipped with three lithium ion power plants that collectively create an additional 40hp that power all four-wheel drive motors; a total of 70 bhp (56 kW). The latter power setup provides enough torque to support both 1.9 sec and 2.0 seconds 0-100 kph (0-60/0-80/0-100).

With the Q5 being powered almost exclusively from combustion-run engines (including two from the Porsche Macan TT) the latest Q7 (S80 and SE) has also found itself in heavy demand as buyers for years sought after a sports car with more mid range torque to balance out the Porsche's high power output. The car from which we get the first glimpse, a production version of the SE 8T with Audi's own ""A1"" engine architecture is said to retain its 4WD but features lighter and faster drivetrains of electric motors, a gear-shift mechanism adapted, that works like the PDK unit already offered.

As you might expect, if these hybrid sports cars don't bring about a paradigm shift towards electric supercars I don't understand the desire

"
