Category ID,Category Name,Tone,text
1,Narrative / Fiction,Serious / Formal,"The ancient celestial clockwork began to shift, signaling the long-prophesied alignment of the twin suns. This event ushered in the dawn of Earth's Golden Age of Knowledge and Prosperity, bringing with it the Age of Enlightenment. The great clockwork's first shift, in the year 8,852 BC. marked the beginning of the Golden Age of Knowledge and Prosperity in the ancient world. This shift has been referred to as the ""Beginning, the Beginning, the Beginning"" of mankind; the ""first moment"" of human evolution.

A mysterious figure, who appears to be a man with the appearance of a god, was visible during, and for, these astronomical events. He is said to take form as he appears during the beginning of these events; his true identity is unknown.

It was his presence that prompted the Egyptian's to construct a great clockwork temple from ancient blocks of granite. This temple has the appearance of a very small city. It was built so that they could begin communicating telepathically with their god.

The temple is called The Temple of"
1,Narrative / Fiction,Serious / Formal,"Deep within the obsidian caverns, the dark sorcerer channeled the remaining embers of his dying magic.

With a gesture, the power in the room surged to a peak, boiling the surrounding air with a terrible blast of pure flames. The room exploded outwards in a great shower of gold and red shards, showering down on the entire cavern and leaving nothing but a smoking ruin to remind the survivors of what had been just a few moments earlier.

The two men were barely aware of the chaos that was beginning to brew around them. With the power being channeled into them, a wave of energy surged to them. The power manifested itself as a single, powerful claw. The claw's blade was of the same material as the other pieces of obsidian that made up this weapon. The blade was of pure obsidian, and the other pieces of obsidian are all chipped and broken. The blade cut through the air, leaving the two unconscious men behind.

As they walked towards the fire's source, they spotted more shards of obsidian beginning to fall to their side"
1,Narrative / Fiction,Serious / Formal,"Commander Vance stared into the vast galactic abyss as the starship's primary propulsion engines went silent. He had been worried about his command, and even more of what it meant for Captain Stacker Mire's ship.

But now, no one was looking. None but the pilots and scientists who had flown the ship would ever know exactly what had happened. The silence meant the ship had done its job. The only one who might ever find out was the one who had to live with the consequences; Captain Stacker Mire.

Vance had a good reason to be worried, though. Stacker Mire's ship, Starhawk, had disappeared.

It had been less than three weeks since the ship had returned to Earth after a long journey that took it to the distant planet of T'Soni. On T'Soni, the starship had found a system that hadn't had contact with another inhabited world for thirty thousand years. What had been an expedition to chart the mysterious galaxy, it became apparent, would have to do with the first contact with life outside"
1,Narrative / Fiction,Serious / Formal,"The gothic estate held secrets that the villagers spoke of only in hushed, terrified whispers after dusk. The man who lived there was known as Lord Vork. The servants and slaves who worked the property were considered second-class citizens and often treated with little respect by the residents. The servants' jobs, along with the few meals that they could afford, often fell to their young charges. The children of these servants and slaves were often kidnapped by the gothic people, who would take their parents and leave them with the estate, where they would work for weeks or months (or even years) before being returned to their parents or taken and sold by the gothic people. There were only the occasional reports of the gothic people enslaving outsiders such as humans. Although it seems unlikely, the majority of the local population was not completely evil, and was often seen running errands around the mansion and its surrounding acreage as well as tending the grounds.

There were a number of rooms and courtyards in the manor that connected directly to the main entrance. Most of"
1,Narrative / Fiction,Serious / Formal,"A sudden fracture in the space-time continuum threw the unsuspecting travelers into an alternate, dystopian century. The foursome, known as the ""Reverse-Flash,"" were whisked away to a world of high technology, deadly viruses, and super hero antics. There, the team faced their toughest challenge yet when they teamed with a mysterious new ally: an immortal villain bent on killing them all. (Credit: DC Comics)

MORNING MAN #15

Written by JIMMY PALMIOTTI and others

Art and cover by KEVIN MAGUIRE

1:10 Variant cover by KEVIN MAGUIRE

On sale MAY 13 • 32 pg, FC, $2.99 US • RATED T

Retailers: This issue will ship with two covers. Please see the order form for more information.

After facing off against the Reverse-Flash, Barry has come to realize that the one hero on the planet who might be able to defeat this seemingly unstoppable man is the man he calls ""Barry,"" a"
1,Narrative / Fiction,Serious / Formal,"The elven princess drew her glowing silver blade, prepared to defend the sacred grove from the oncoming horde.

Her companions were the only ones to stay behind.

The elf girl looked up at the blue flames, ready to defend the world that she loved from extinction.

With a roar, she raised her blade high.

Her eyes were empty and empty with nothing but the void.

The world was already extinguished in darkness.

A blue light flashed in the darkness.

The world shook.

The blade danced in the void of nothingness.

That blade, with no power to keep it close, was the true power that destroyed the world; the pure white void blade.

When the white blade came within close range of the purple girl, it had completely erased her entire being.

The last thing the elf girl could see before she was enveloped by darkness was a large blue light.

The pure white blade vanished.

She knew that nothing else existed in this world.

The darkness had claimed the"
1,Narrative / Fiction,Serious / Formal,"Dr. Aris discovered a mysterious biological anomaly buried deep beneath the Antarctic ice sheet that defied evolution. Its discovery also unleashed an ancient power into an unsuspecting human world. The world's governments were unprepared for the threat that this strange anomaly represented, and the most advanced science of the time came up empty.

In the years since, Dr. Aris has dedicated himself to finding the answers to this mystery. Through time and space he has been joined by other human explorers, including Aris's own daughter, Amelia. But in recent years the Earth has also come under attack from mysterious aliens. The situation seems hopeless, but the mysterious aliens hold one thing -- the ultimate weapon.

With only a single surviving expeditionary group, Dr. Aris leads a new expedition to the Antarctic. This time he finds a far more dangerous threat.


What Is Dark Matter?

Dark Matter combines high-velocity space combat, survival horror, turn-based strategy, RPG and exploration to deliver a unique and challenging gaming experience that offers hours of tactical, action RPG gameplay.

Dark"
1,Narrative / Fiction,Serious / Formal,"Whispers of a vengeful phantom haunted the abandoned lighthouse, warning sailors away from the jagged cliffs. It seems like an odd name for the location, but after visiting two haunted destinations, the lighthouse is one of my favorites in Northern California.

At some point, a couple of sailors started to feel uncomfortable about their presence in a place so isolated and magical. The lighthouse was a place where many dared travel and it is still the location for a number of ghost hunts for years until recently. Some brave ones even climbed the steep cliffs and captured images of the ghosts they saw below.

Here are the most haunted locations I've discovered in Northern California:

The Golden Gate Bridge at night

A series of suicides at the Golden Gate Bridge over the past 25 years has made it one of the most haunted spots in Northern California. Many people who tried to jump off the bridge tried to commit suicide or was killed before they made it, so many of the stories from people who died in a car wreck are similar. In 1997, three people drowned on the bridge. In 2002, a"
1,Narrative / Fiction,Serious / Formal,"The mechanical dragon unleashed a torrent of azure flame across the metallic spires of the cyberpunk metropolis.

After the two fell out of its orbit, Darian managed to cut off one of its arms with a knife by throwing it across the city, leaving its body on fire and its head ablaze. Darian then jumped on top of the dragon's mouth and used it as a platform to climb up to the top of the artificial spires.[9]

At the very top, Darian used the dragon's fire breath, burning through the metal spires. After defeating the dragon, Darian, Tali'Zorah and Jack immediately used a device on the dragon's head to disable it. As the battle continued and the Alliance forces continued to surround the building, Jack and Tali started trying to free the other Alliance prisoners while Darian and Tali were tasked with the destruction of a device that could cause an explosion.

After the device was destroyed, the trio decided to free the prisoners and take them up into the sky to escape.[10]

Battle"
1,Narrative / Fiction,Serious / Formal,"An ominous shadow stretched across the desolate wasteland as the dark army marched toward the final sanctuary. An intense light of energy burst from the sky and streaked towards the sky. It turned out to be a beam of energy from the giant god of battle, the Crimson Moon.


There, two god of war, a demon race and a humanoid race all looked at the beam of energy that streaked across the sky. There was a great commotion in the air, which was followed by a roar. That roar was followed by a series of explosions. The two god of war were caught in the explosion and were destroyed in the blast without even being able to retaliate.


On the ground, the Crimson Moon stood up. It looked even taller than before. The sky was now covered with smoke.


""F*cking hell!""


Gin and Gin were holding their heads in shock.


The Crimson Moon and the demons that had been defeated in the last battle were now standing opposite of them, facing each other. There was nothing to be said anymore. The"
1,Narrative / Fiction,Serious / Formal,"The alchemist carefully combined the volatile elements, hoping to unlock the secret to eternal vitality. With this knowledge, he infused his own body with that of a dragon, and transformed it into a living being of pure element. He then cast out of his body and into the elemental plane of air.

The alchemist then travelled east to an unknown land, where he remained for many years in the depths of the mountain where he had created it, waiting for the perfect recipe for life and immortality to be found.

At last, all his labour was rewarded and his soul became fully restored for him. Thus, the alchemist returned home, but the quest for life had not yet ended.

The alchemist's soul rested within a small cave off the mountain road. Every day, he would return to his cave, gathering the elements needed to create the final recipe. If the soul had any unfinished business, it would then go out and meet with another soul who was also searching for immortality. This cycle repeated until the soul found the perfect recipe to bring him eternal life."
1,Narrative / Fiction,Serious / Formal,"Stranded on an uncharted exoplanet, the colonial scouts encountered a bizarre, bioluminescent ecosystem.

""We didn't have a lot of idea how to treat this new environment,"" Teller said. So they began to rely more heavily on their first instinct: the human capacity for curiosity and discovery.

""What they did was they began to explore,"" Teller said.

From a small outpost, the explorers began to scan for signs of life. Using remote control technology, they could survey vast regions of space for signs of alien life. For a few months, the colony looked at this strange orb of light every few days.

""It was almost like having a rover searching for a new planet,"" Teller said. The colony even began to use a satellite to track the pulsars in order to determine if they were producing pulsing signals—which would be evidence of intelligent life. (The pulsars were one way that researchers had been able to measure the orbits of these strange things.)

As the year long mission went on, the colony began to notice"
1,Narrative / Fiction,Serious / Formal,"The ancient grimoire bound in dark leather contained incantations capable of tearing the fabric of reality.
On that day, a terrible beast appeared from a deep forest. It was large enough to swallow a wagon. It was so large that it left a mark on the ground that wouldn't go away.
The beast's body was covered in long, rough spikes. Its whole body was covered in a thick layer of fur, and it carried a sword and shield at all times – the shield was in the shape of a human head and the sword, a snake.
The beast was like a monstrous man-tiger. It wore chainmail and a breastplate of hard leather. Its legs were covered in thick, armored hooves that reached high above its shoulders. It carried a great axe in its left hand and, with its right, a large long sword that was sharp enough to pierce a steel breastplate.
Just when did he get back to the capital?
The moment he left the capital, a mysterious man had appeared as an envoy.
He was a man who"
1,Narrative / Fiction,Serious / Formal,"A cold dread gripped the detective as he realized the footsteps behind him did not belong to a mortal being.


She turned. Her dark hair was a tangled mass of red and black. Her skin was pale, the skin of an emaciated ghoul. The woman's eyes were green, and they stared directly at him.


Her dark lips were stretched thin and sharp. Her eyes were cold and seething. A terrible smile touched the detective's lips as he recognized the glimmering green eyes of his wife. He tried to ignore the growing stench emanating from her.


She stepped forward, her long, slim arms extended towards the detective and he could hear her exhale in the stale air of the cemetery. Her hands trembled even in the dark. She was trembling so violently his fingers left bloody tracks in the dirt.


He watched in shock as she brought another object up to his face. It was a small, round, black crystal. It shone and was glistening in the light from the flashlight, but nothing else. The detective was still"
1,Narrative / Fiction,Serious / Formal,"The celestial spirits descended from the aurora, offering a final warning to the rulers of the mortal realm.

Bilbo's heart swelled with the sense of doom on which Gandalf had focused so deeply. ""The stars are changing,"" he said, ""and the world will fall into darkness. Then I shall return to tell the world what must be done.""

The stars began to swirl.

Bilbo fell to his knees in the cold, darkness, wondering where he would find his way home. His only guide: Gandalf.

""I'm here in Middle-earth again,"" answered Gandalf from his place in the clouds as Thorin and his company climbed the Black Mountains by the East Gate. They had come south through Gondor, the South had been burned, but now the Noldo had retreated south from the White Mountains towards the Sea, and all their power lay in that path. ""I'm here among the stars.""

""But the fire,"" said Bilbo, whose fear had deepened. ""If they make the"
1,Narrative / Fiction,Serious / Formal,"Beneath the ruined palace lay a labyrinth inhabited by creatures forgotten by time itself. While exploring the city, a group of adventurers encounters many ancient evil guardians guarding the labyrinth. As the adventurers explore the maze they will face the true power of this place. A new adventure awaits in the new Dragonlance Adventure Path, Dark Queen's War.

Dungeons and Dragons players everywhere must be excited to begin a new campaign or new campaign with this setting. To further whet your appetite, we are giving away free copies of two new short stories. The winner of the contest will win a copy of ""The Demon's Hand,"" a Pathfinder RPG module featuring a pair of adventurers looking to uncover the secrets of a lost fortress.

If you missed a chance to enter this contest, or want to know more about the new Dragonlance Adventure Path, you can get our latest issue right here.

Dungeons and Dragons. From the pages of Dungeons & Dragons, you can create characters that would match and excel the greatest warriors and wizards of legend. In real life, dragons were"
1,Narrative / Fiction,Serious / Formal,"The time-traveler materialized in the year 3042, only to find the Earth completely reclaimed by nature. He was then forced to travel back over five hundred years into the past to correct the mistake, in time to save the world from destruction.

The future has a weird ability to bend the laws so that it can create paradoxes and paradoxical possibilities that it seems to be impossible for actual reality to create. But the Doctor did not realize it at the time, but the future had a strange ability to bend the laws of time, creating paradoxes that it seemed impossible for reality to create. This was caused by the paradox created by the events of the ""Year"" Vortex story from ""The End of Time"".

During the ""Year"" Vortex, the Doctor was forced to travel about a couple thousand years in the future to find the exact point where he had stopped time itself to prevent the future happening. He returned to the present and found that the future that he had stopped had come to pass to the point where the Daleks were attempting to destroy all living things by unleashing a"
1,Narrative / Fiction,Serious / Formal,"A curse of eternal winter fell upon the kingdom the moment the sacred amulet was shattered. A month later, one can't help but wonder what's next for this strange new world in the Twilight.

Avalanche is a very light and fluffy, but highly enjoyable, story of first meeting new friends, new beginnings, and what happens when magic, science, and other things that normally don't mix begin to blend. I found it extremely intriguing and enjoyable.

The story began with an initial, and very important set-up: a young woman named Kirito was attacked by unknown attackers, one of whom was a witch named Silica. She was saved by Kirito's mother, Rika. Rika also had a familiar familiar, a baby dragon named Dolly, whose mother, Rika's mom, also happened to be one of the witch's accomplices. Silica is killed by the child, who is saved by another character with some notable similarities to the main characters and the witches.

The two characters are also not in the most"
1,Narrative / Fiction,Serious / Formal,"The cybernetic assassin tracked her target through the rain-slicked neon alleys of Neo-Tokyo. She scanned for clues, then fired until her enemies' weapons jammed. It wasn't long before the young assassin found herself standing in a narrow alleyway, surrounded by several dozen thugs. The only other choice before her was to flee.

A moment later, she felt a hand press against her shoulder. The assassin didn't turn to look, but the hand quickly returned to its place over her heart.

""Hey,"" called the other, and the two began walking towards her, hand in hand.

""Where to?""

Kirito and Asuna shared an amused look. ""You'll find them in the dark,"" Kirito said. ""Don't worry, nothing shady, just a couple of harmless thugs."" Kirito turned and walked toward the exit, glancing between Asuna and the two men, who followed him by a distance.

The two men looked over their shoulder. ""Hey, isn't that...?"" They spotted Asuna"
1,Narrative / Fiction,Serious / Formal,"Deep in the enchanted woods, the mythical guardian awoke to find its ancient pact had been broken. As the only one whose job was to protect the woods from evil, it came to a crossroads. Would it continue its quest to defend the forest or abandon its quest for power to protect itself? And did it have any choice at all? Find out!

When we say ""voodoo,"" we aren't talking about ""dancing with the devil."" Instead, we're talking about the ""evil black magic"" of African American practitioners called voodoo. And for the purposes of this story, we're starting with a real example...

What Is Voodoo?

A ""voodoo curse"" is a curse that's traditionally placed on a person or place to harm someone else — usually in exchange for some sort of reward. For example, if two lovers kiss, their first kiss will be their last. ""Forgetfulness,"" ""drunkeneness,"" and ""immoral conduct"" may also be included by the voodoo practitioner as curses. A voodoo ""c"
2,Cars,Casual / Informal,"Yo, have you seen the crazy high sticker prices on those new luxury electric sedans lately? I love the Tesla Model S, and I'd love a similar-looking EV for just such a need.

Anyway, since my old van has a high top (and a lot of chrome), I figure I'd try it and post my results. It'll be worth the trip!"
2,Cars,Casual / Informal,"I'm thinking about trading in my old hatchback for a spacious family crossover or a compact SUV. If I don't start by driving to the dealership and buying a vehicle now, it will be too late,"" he says.

For every trade-in that's completed, more than 90 percent of new-car shoppers receive a cash rebate to reduce their monthly payments.

But even though trade-in programs are credited with raising new vehicle sales, it's hard for manufacturers to measure how effective they are. Most automakers don't keep track of the sales data that's collected through the program.

""There are just too many factors that go into the decision to buy a car or pay cash for something,"" says Michael Green, vice president of vehicle research at J.D. Power & Associates. ""What's most important to customers is price, and in the current marketplace, that's where cash incentives aren't making a huge difference.""

New Dealers

In 2008, automakers teamed up with national trade associations, including the National Automobile Dealers Association, to create"
2,Cars,Casual / Informal,"Honestly, spending that much money on a high-end sports car just seems totally wild to me.

I'm thinking, with the prices they're currently going for, you'd pay $750,000 or more for one?

This all of course could change in the future, but that's what makes it so fascinating.

There won't be a time when the new F40 is just an updated version of that car.

""These cars are so expensive that they are practically not cars, they're museums because they literally are just beautiful. They will go on display. They will be on display for a long time.""

This interview was originally published on Rennsport, which is the official media channel of BMW. Rennsport also offers regular news segments on its Instagram account."
2,Cars,Casual / Informal,"Bro, my friend just bought a tuned-up luxury coupe and the exhaust note sounds absolutely insane. I'm sure that the rest of their party is going to be listening to their tunes as well.

Jenny McCarthy is all over the place, she's now a Fox News host. What the f*ck does she know. A little of that old American spirit of questioning authority. This is about science and facts. I don't need them to tell me what to think. When people are so willing to attack anyone and everyone based on their view that doesn't agree with them, it's time for America to start taking science in an honest and scientific fashion.

The fact that Jenny McCarthy has become a host on Fox news is a huge step in the right direction. You don't want the world's opinion of your nation to be based on what is being said on talk radio shows by fringe conspiracy theorists who are never challenged, but this is reality, and the world does know something. It's time the world learned that we no longer can sit back, relax and take our"
2,Cars,Casual / Informal,"I've been browsing automotive forums all night trying to find the best deal on a reliable used vehicle. I haven't found one…so I've gotten creative and built my own 'fixer' car. Yes, I've also built a fixer-upper.""

So how does this car stand up? On the outside, it may look like an innocent rental car, but the inside gives no hint of what's to come – like a car stolen in the middle of the night by a group of teenagers.

A quick inspection will reveal more than the engine has taken the edge off. The dashboard and steering wheel are in a state of disrepair. The steering wheel has been replaced with a broken one.

The dashboard is completely covered in a thick plastic film. The front seats are made of plastic and rubber. Both the dash and the back seat are damaged and are in rough shape.

Inside the cabin though, there is an underbody full of junk. The door, window, and even the air-conditioning system have all been replaced.

The"
2,Cars,Casual / Informal,"These dealership markups on hybrid models are getting completely out of hand nowadays, it's annoying.

The price of a Ford Fusion Hybrid is not exactly the same as the price on a comparable petrol version of the same model.

This price hike, according to the Carat, will see the average price rise by 40 Euros per month, or 50% over the three-year period ending on June 30.

According to a Volkswagen spokesman, the new cost of a hybrid car is not yet available, but he added that ""we can foresee a rise, due to the increasing number of hybrids on our roads.""

In comparison, the average cost of a non-hybrid car on the European market is only 15 Euros more per month.

This means the average new hybrid buyer will be paying 80% more than the average new petrol buyer.

Hybrids represent just 7.5% of sales in the UK, and the average price of a hybrid car that's been bought new will only be 20% more than the value of the vehicle itself.
"
2,Cars,Casual / Informal,"Dude, that sleek new sports utility vehicle looks so cool with the blacked-out rims and custom grill. Let's just hope that aftermarket wheels have made it on to the U.S. marketplace because I will NOT be picking up a white-out on my next cross-state trip.

5.

Don't get me wrong, I love the new 2014 Hyundai Accent, but when the blue-light district lights are coming on, I don't want to leave our house, just in case they show the top-rated, award-winning Hyundai Sonata. Oh wait, no, if I could just get off the road when the light went on, I'd be completely unaffected by this glare.

6.

As if a bunch of other people who are buying cars with LED headlamps had nothing to complain about. How does one even explain this? As if the whole LEDheadlight trend was going to go away anytime soon.

7.

You knew it was coming, you just had to ask. This car could actually be classified"
2,Cars,Casual / Informal,"I'm trying to decide if I should lease a luxury vehicle or just buy a standard commuter car. Should I wait for the Model 3 or should I drive the same car for the next 9 years? Should I get a new car if I don't like it? How is it going to fare when people get used to self-driving cars being cheaper than owning cars? What about insurance?

If I drive an old Honda Civic, will I have to keep it till the Model 3 comes out?

i am currently looking to buy a new car but i need to know what it is going to cost for me. please answer this for me thank you.

Average cost of a car?

I'm looking for the average cost of a new car for 2-5 years of constant use. Since I know I'm driving a new car and am not changing jobs I'm not calculating how much every month it will be used. I realize that this is a lot to ask for an old car, but is there really a difference between the old car and a new car that"
2,Cars,Casual / Informal,"The maintenance costs on European luxury cars will straight up drain your entire bank account, trust me.

When it comes to servicing cars, I'm usually not as hard on them. I mean I still think they're good cars for the road. However, that doesn't mean I'll be the first to give up on one. Sometimes I'll just go and get a used or newer car when things are a little less expensive, simply because I need something with some sort of ""upgrade factor"". What's up for debate is that an older car will always offer the most for the fewest, and when that's the case it's a good place to start.

My wife's brand new Toyota Camry is one of these luxury vehicles. It was the only car I ever took on a long, 3,000 mile road trip. I also owned a Nissan 350Z for a brief time back in college, but the car wasn't worth the hassle. The fact is, I had my eye on a Lexus, so I decided to drive through to the Toyota dealership in"
2,Cars,Casual / Informal,"We took this massive all-wheel-drive crossover on a road trip and it handled the mountain roads like a charm. Our Tundra also is one of the only vehicles that can hold its own when competing against heavy sport-utility vehicles, like the Honda HR-V or Toyota Yaris.

With the rear tires off, this Tundra actually manages to roll downhill faster than most pickups do from a stop. A large part of that is because of the massive tires, but the other part is because the transmission is not stressed by the suspension. It's actually the car that holds up the suspension and handles with the big tires."
3,Climate / Energy,Casual / Informal,"Like, we seriously need to speed up the global energy transition if we want to stop global warming.

On the contrary — with all due respect, dear reader — the idea that this would be a fast transition is a myth. There will not be a quick transition to ""renewable energy"" if it takes decades to change our energy systems, build massive electric grids, and replace millions of existing coal, oil, and natural gas plants.

There should have never been a rapid shift to renewable energy until the science was clear and the political will was established.

The ""carbon bubble"" won't burst for another hundred years, but it will still be decades before the energy sector has shifted from fossil fuels

The climate crisis is a century-scale problem — but most people don't understand the scale at which we've already moved. The climate is changing, and the climate is warming. A century ago, our planet was warming at an average rate of 1 C per century. Today, in the face of fossil fuel emissions, it's warming at about 4.8 C"
3,Climate / Energy,Casual / Informal,"It's wild how much carbon dioxide and greenhouse gas emissions are still pumping into the atmosphere every day. And the situation will get worse as the world continues to warm. This video, published at the end of December, provides a glimpse of just how much carbon dioxide is in the air, right now, thanks to the burning of fossil fuels.


Video: Earth

This is just one piece of a large puzzle — the global carbon cycle. And the climate scientists are getting increasingly frustrated.

On Earth's surface, in a region known scientifically as the ""geosphere,"" there's actually a lot left for science to do. That region consists of the atmosphere, land, ocean, the ionosphere, and the magnetic field, all of which trap and retain heat — trapping it in an ever expanding heat bucket — in which the earth's surface is stuck.

The land's been warming faster than the air, by about 0.6°C per decade.

But on a global scale, the picture is far darker, because there's nothing to trap the heat being released"
3,Climate / Energy,Casual / Informal,"I'm trying to cut down my own carbon footprint by using way less electricity at home. I'm trying to save a fair amount of money so I can start a family. And then there are the various bits of personal satisfaction that I get from trying to make more money out of all of this.

""I can't just say the end is in sight, and that a time will come when I'll earn enough money to stop working, but I'm certainly trying to work hard towards that end. I've made some great relationships that way.""

The last time Wiechmann received an award, from the Green Building Council, he was an assistant manager at a building materials company. While this might be the most visible aspect of his business empire, he has been operating with little more than a hand-me-down kit in his hands since the end of the 1980s – which his son, Patrick, says Wiechmann hasn't changed in decades.

""At the beginning of my career, he was still working on projects and using a lot of"
3,Climate / Energy,Casual / Informal,"Honestly, relying so heavily on fossil fuels and coal just feels so outdated with all our new tech. I want a future where everyone is working less, playing more. That's really the thing – everyone's getting more comfortable with a more diverse lifestyle. And for many, the future involves more personal freedom over whether and when to go to the gym.

The first time I tried running – in my 30s, way back when I realized that I was getting old and wasn't going to stay this active forever – I went out to eat at a sports bar and took an Uber home. It wasn't too bad. But then I got back to my apartment and realized that when I walked, I felt like I was wearing a little bit of body fat, and I just needed a little bit of a break."
